Dataset,IR,Scheme,Recall,Precision,F1,BAcc,AUC,cost_r1,cost_r2,cost_r5,cost_r10,cost_r20,cost_r50
digits_1,8.873626373626374,type_gmean_oof,0.9783783783783784,0.910053974752306,0.9422219789343076,0.9836164337712325,0.9973107782705306,0.012240792324357786,0.014463014546580005,0.021129681213246675,0.03224079232435779,0.05446301454658,0.12112968121324667
digits_1,8.873626373626374,type_recall_oof,0.9783783783783784,0.910053974752306,0.9422219789343076,0.9836164337712325,0.9973275132717857,0.012240792324357786,0.014463014546580005,0.021129681213246675,0.03224079232435779,0.05446301454658,0.12112968121324667
digits_1,8.873626373626374,type_recall_train,0.9783783783783784,0.910053974752306,0.9422219789343076,0.9836164337712325,0.9973107782705306,0.012240792324357786,0.014463014546580005,0.021129681213246675,0.03224079232435779,0.05446301454658,0.12112968121324667
digits_1,8.873626373626374,uniform,0.9783783783783784,0.9326647700331911,0.9543628935352079,0.9851644213873316,0.9972945081304214,0.009458372021046116,0.011680594243268339,0.018347260909935003,0.02945837202104612,0.05168059424326834,0.11834726090993501
digits_8,9.327586206896552,bias_prop_oof,0.9025210084033614,0.7637174396788691,0.8270598533756429,0.9361674367752799,0.9889851101694239,0.036716186939028166,0.04617146394305168,0.07453729495512226,0.12181367997523987,0.21636645001547508,0.5000247601361807
digits_8,9.327586206896552,stacking_cost,0.9084033613445378,0.7359628339140534,0.8121161191749428,0.9363384328090211,0.988545061329375,0.041162178891983904,0.05006035283194058,0.07675487465181059,0.12124574435159394,0.21022748375116063,0.4771727019498607
digits_8,9.327586206896552,type,0.8853781512605042,0.8282456559859716,0.8548764378797575,0.9325276321354753,0.9895327763014038,0.029478489631692972,0.04060507582791705,0.07398483441658929,0.1296177653977097,0.24088362735995048,0.5746812132466729
digits_8,9.327586206896552,type_bacc_oof,0.8853781512605042,0.8183988343744442,0.8498880534670008,0.9319103481848579,0.9894619837678661,0.030592695759826677,0.041719281956050756,0.075099040544723,0.1307319715258434,0.24199783348808418,0.5757954193748066
digits_8,9.327586206896552,type_f1_oof,0.8737815126050419,0.8492902490893883,0.8602353924025751,0.928268724013822,0.9895508215821941,0.027811822965026305,0.04005261528938409,0.07677499226245744,0.13797895388424636,0.2603868771278242,0.6276106468585577
digits_8,9.327586206896552,type_gmean_oof,0.8853781512605042,0.8183988343744442,0.8498880534670008,0.9319103481848579,0.9894619837678661,0.030592695759826677,0.041719281956050756,0.075099040544723,0.1307319715258434,0.24199783348808418,0.5757954193748066
digits_8,9.327586206896552,type_recall_oof,0.8853781512605042,0.8100574442037857,0.8452775130314049,0.9312949635694734,0.9893909199007238,0.03170535437944909,0.04283194057567317,0.0762116991643454,0.1318446301454658,0.24311049210770658,0.5769080779944289
digits_8,9.327586206896552,type_recall_train,0.8853781512605042,0.8183988343744442,0.8498880534670008,0.9319103481848579,0.9894267646659805,0.030592695759826677,0.041719281956050756,0.075099040544723,0.1307319715258434,0.24199783348808418,0.5757954193748066
digits_8,9.327586206896552,uniform,0.8680672268907562,0.86860492090406,0.8668001874748328,0.926644249722681,0.9893381183812556,0.026143608789848345,0.03894150417827298,0.07733519034354688,0.14132466728567006,0.2693036211699164,0.6532404828226556
digits_9,8.983333333333333,bias_prop_oof,0.9277777777777778,0.8330817080817081,0.8756762172378612,0.953062531055307,0.9916012116347513,0.026711544413494277,0.033939956669761684,0.05562519343856391,0.09176725471990096,0.16405137728257507,0.3809037449705973
digits_9,8.983333333333333,stacking_cost,0.9333333333333333,0.8213168585488495,0.872975267866847,0.9552230248824676,0.993198569226261,0.027268647477561126,0.03394305168678428,0.05396626431445373,0.08733828536056948,0.15408232745280098,0.3543144537294955
digits_9,8.983333333333333,type,0.9055555555555556,0.8756793547509518,0.8879359333049784,0.9453531705079692,0.9916705419443064,0.0228149179820489,0.03226864747756113,0.0606298359640978,0.10789848344165894,0.20243577839678117,0.4860476632621479
digits_9,8.983333333333333,type_bacc_oof,0.9111111111111111,0.8711827760608248,0.8890607440339423,0.9478223063104384,0.9916875825487222,0.0228149179820489,0.03171309192200557,0.058407613741875586,0.10289848344165893,0.19188022284122563,0.4588254410399257
