Dataset,IR,Method,Recall,Precision,F1,BAcc,AUC,cost_r1,cost_r2,cost_r5,cost_r10,cost_r20,cost_r50
banknote,1.2491803278688525,BalancedBagging,0.9868852459016393,0.9806692789550846,0.9836855393356536,0.9855564860399149,0.9962083819722884,0.0145799601857996,0.020406104844061048,0.03788453881884539,0.06701526211015262,0.12527670869276708,0.30006104844061043
banknote,1.2491803278688525,EasyEnsemble,0.9967213114754099,0.9950950749176913,0.9958982111363064,0.9963912714927788,0.9995266513277729,0.0036416721964167217,0.005096217650962176,0.00945985401459854,0.016732581287325816,0.031278035832780354,0.074914399469144
banknote,1.2491803278688525,GB+Threshold,0.9967213114754099,0.9936507936507937,0.9951281030134076,0.9957290767903366,0.9998705780845556,0.0043742534837425354,0.0058287989382879895,0.010192435301924352,0.017465162574651624,0.03201061712010617,0.0756469807564698
banknote,1.2491803278688525,GradientBoost,0.9967213114754099,0.9936507936507937,0.9951281030134076,0.9957290767903366,0.999752011819971,0.004376907763769077,0.005834107498341075,0.010205706702057065,0.017491705374917052,0.03206370272063702,0.07577969475779696
banknote,1.2491803278688525,RF+Threshold,0.9950819672131148,0.988745868568485,0.9918493594172038,0.9929400204142629,0.9998975409836065,0.007293961512939614,0.009481088254810883,0.016042468480424683,0.02697810218978102,0.048849369608493697,0.1144631718646317
banknote,1.2491803278688525,RUSBoost,0.9229508196721312,0.9294678857001724,0.9260847817631145,0.9332375357390583,0.9781964252482702,0.06561911081619111,0.09988321167883212,0.20267551426675512,0.3739960185799602,0.7166370272063702,1.7445600530856005
banknote,1.2491803278688525,RandomBalance,0.9918032786885245,0.9781021544465464,0.9846884896393595,0.9866954129940732,0.9994071686770768,0.01385799601857996,0.017499668214996683,0.02842468480424685,0.04663304578633046,0.08304976775049769,0.19229993364299933
banknote,1.2491803278688525,RandomForest,0.9950819672131148,0.9871327503749022,0.9910396972234603,0.9922821256774208,0.9999137892142764,0.008023888520238885,0.010211015262110153,0.016772395487723957,0.02770802919708029,0.04957929661579297,0.115193098871931
banknote,1.2491803278688525,SMOTEBoost,1.0,0.9935739837398373,0.9967545236718169,0.9973684210526315,0.9999784296807593,0.00291970802919708,0.00291970802919708,0.00291970802919708,0.00291970802919708,0.00291970802919708,0.00291970802919708
breast_cancer,1.6839622641509433,ASE-Stacking,0.9622369878183832,0.9234614776143015,0.9406350871824017,0.9559033139404904,0.9909376586824997,0.045691662785281785,0.05975780158360503,0.10195621797857475,0.17228691197019094,0.3129482999534233,0.7349324639031206
breast_cancer,1.6839622641509433,ASE-Static,0.9388704318936878,0.9459915164369035,0.9410823682882705,0.9526120547574856,0.9911488093071782,0.04390622574134451,0.06674429436422916,0.13525850023288308,0.24944884334730633,0.4778295295761527,1.162971588262692
breast_cancer,1.6839622641509433,BalancedBagging,0.9763012181616834,0.9013165699548678,0.9368691764360907,0.9559322992216867,0.9821355025068585,0.04921596025461884,0.05801894115820525,0.08442788386896445,0.12844278838689643,0.21647259742276043,0.48056202453035246
breast_cancer,1.6839622641509433,EasyEnsemble,0.9528239202657808,0.9253276811476766,0.9376216508550519,0.9526443544990876,0.9933159681603835,0.04743052321068157,0.06502095947834187,0.11779226828132276,0.20574444961962426,0.38164881229622727,0.9093619003260363
breast_cancer,1.6839622641509433,GB+Threshold,0.9153931339977852,0.9621090858300161,0.9366671449164524,0.9465072086264357,0.9925394962366794,0.04564508616674429,0.07725508461419034,0.1720850799565285,0.3301350721937587,0.6462350566682191,1.5945350100916007
breast_cancer,1.6839622641509433,GradientBoost,0.9200442967884829,0.962075702075702,0.9395204030659968,0.9488327900217843,0.9915259862361074,0.043890700201832014,0.07374631268436578,0.16331315013196707,0.3125912125446359,0.6111473373699736,1.5068157118459866
breast_cancer,1.6839622641509433,RF+Threshold,0.934108527131783,0.9462753036437247,0.9381900303851524,0.9502897878225426,0.9899376556496602,0.045676137245769285,0.07028411737307871,0.14410805775500699,0.2671479583915541,0.5132277596646484,1.251467163483931
breast_cancer,1.6839622641509433,RUSBoost,0.948062015503876,0.8955287929125137,0.920125035521455,0.9404433708192306,0.9826092645450654,0.061512187548517304,0.0808570097810899,0.13889147647880765,0.23561558764167057,0.42906380996739635,1.0094084769445737
breast_cancer,1.6839622641509433,RandomBalance,0.9294573643410853,0.9446451228814347,0.9355949048720132,0.9479250827965208,0.9904918096000637,0.04744604875019407,0.07380841484241576,0.1528955131190809,0.2847073435801894,0.5483310045024065,1.3392019872690575
breast_cancer,1.6839622641509433,RandomForest,0.9528239202657808,0.9599564665859426,0.9549414819646307,0.9638337128715445,0.9906342664080954,0.033379909951870824,0.05095482068001863,0.10367955286446204,0.19155410650520105,0.3673032137866791,0.8945505356311131
breast_cancer,1.6839622641509433,SMOTEBoost,0.9482834994462902,0.9603488372093023,0.9528625778085557,0.9615830642771357,0.9937866865274334,0.03511877037727061,0.054448067070330695,0.11243595714951093,0.20908244061481135,0.40237540754541223,0.9822543083372148
digits_0,9.095505617977528,ASE-Stacking,0.9715873015873016,0.9535620915032681,0.9617487922705313,0.9830158730158729,0.9992960023515579,0.0077963478799133405,0.010580315691736304,0.018932219127205198,0.032852058186320025,0.06069173630454967,0.14421077065923865
digits_0,9.095505617977528,ASE-Static,0.9714285714285713,0.9617914565282986,0.966163222045575,0.9835537918871251,0.9993298059964726,0.006682141751779636,0.009467657072113897,0.01782420303311668,0.031751779634787994,0.05960693283813061,0.14317239244815844
digits_0,9.095505617977528,BalancedBagging,0.9885714285714287,0.8650327966607037,0.9221721236431429,0.9856408723333387,0.9936172675697958,0.01669606932838131,0.017810275456515014,0.021152893840916127,0.02672392448158465,0.037865985762921696,0.07129216960693283
digits_0,9.095505617977528,EasyEnsemble,0.9942857142857143,0.915162229899072,0.9523963738455447,0.9918921213709655,0.9989241622574955,0.010023212627669451,0.010580315691736304,0.012251624883936862,0.015037140204271124,0.020608170844939648,0.03732126276694522
digits_0,9.095505617977528,GB+Threshold,0.9601587301587301,0.9833333333333332,0.9709773794280837,0.9791534391534391,0.9995061728395062,0.005569483132157227,0.009467657072113897,0.021162178891983907,0.04065304859176726,0.07963478799133394,0.19658000619003407
digits_0,9.095505617977528,GradientBoost,0.9546031746031746,0.9736842105263157,0.9630669028701057,0.9757583774250442,0.9994532627865962,0.007240792324357784,0.011696069328381306,0.02506190034045187,0.047338285360569485,0.0918910554008047,0.2255493655215104
digits_0,9.095505617977528,RF+Threshold,0.9715873015873016,0.9941176470588236,0.9826050934764599,0.9854850088183422,0.9996208112874779,0.0033426183844011146,0.006128133704735376,0.01448467966573816,0.02841225626740947,0.05626740947075208,0.13983286908077996
digits_0,9.095505617977528,RUSBoost,0.9885714285714287,0.884044304005793,0.932479972986302,0.9868763957824844,0.9937403406240122,0.014473847106159085,0.01558805323429279,0.018930671618693905,0.024501702259362428,0.03564376354069947,0.06906994738471062
digits_0,9.095505617977528,RandomBalance,0.9658730158730158,0.9472384419752841,0.9556516396547721,0.9798491326355103,0.9991010190084264,0.008909006499535747,0.012250077375425565,0.02227329000309502,0.0389786443825441,0.07238935314144228,0.1726214794181368
digits_0,9.095505617977528,RandomForest,0.9601587301587301,1.0,0.9791795335291607,0.9800793650793651,0.9998324514991183,0.003899721448467966,0.007799442896935932,0.019498607242339833,0.03899721448467967,0.07799442896935933,0.19498607242339833
digits_0,9.095505617977528,SMOTEBoost,0.96,0.9816176470588236,0.9704088254380272,0.9790740740740741,0.9934832451499119,0.0055710306406685246,0.00947075208913649,0.02116991643454039,0.040668523676880224,0.07966573816155989,0.1966573816155989
digits_1,8.873626373626374,ASE-Stacking,0.9783783783783784,0.915521912890334,0.9446462943449244,0.9839260312944523,0.9970783476975427,0.011686784277313525,0.013909006499535748,0.020575673166202412,0.03168678427731353,0.05390900649953575,0.12057567316620241
digits_1,8.873626373626374,ASE-Static,0.9783783783783784,0.9189293272733581,0.9469979597102884,0.9842356288176722,0.9978839520635185,0.011128133704735376,0.013350355926957597,0.020017022593624263,0.031128133704735373,0.0533503559269576,0.12001702259362426
digits_1,8.873626373626374,BalancedBagging,0.9783783783783784,0.6857751100440176,0.8056422951315041,0.9638021922851644,0.9949490512184012,0.04785979572887651,0.050082017951098734,0.0567486846177654,0.0678597957288765,0.09008201795109873,0.1567486846177654
digits_1,8.873626373626374,EasyEnsemble,0.9782282282282282,0.7004438115076412,0.8155834691855842,0.9652751048261884,0.9952286651977055,0.04507737542556484,0.04730114515629836,0.05397245434849891,0.0650913030021665,0.0873290003095017,0.15404209223150728
digits_1,8.873626373626374,GB+Threshold,0.9453453453453454,0.9616708437761069,0.9530389544474052,0.970505490010134,0.998104296246711,0.009458372021046116,0.015020117610646857,0.03170535437944909,0.0595140823274528,0.11513153822346023,0.2819839059114825
digits_1,8.873626373626374,GradientBoost,0.950900900900901,0.9675173625638023,0.9585130471007377,0.9735928653111315,0.9986960644855382,0.008345713401423708,0.013350355926957599,0.028364283503559268,0.053387496131228715,0.10343392138656762,0.25357319715258436
digits_1,8.873626373626374,RF+Threshold,0.9728228228228228,0.9945945945945945,0.9830148011355806,0.9861018138881917,0.9993443133536013,0.0033364283503559272,0.006115753636645002,0.014453729495512223,0.028350355926957598,0.056143608789848344,0.1395233673785206
digits_1,8.873626373626374,RUSBoost,0.9837837837837838,0.5751505084134964,0.7246583687879615,0.9504058237804369,0.9898186111808404,0.07623181677499227,0.07789848344165892,0.08289848344165893,0.09123181677499226,0.10789848344165894,0.15789848344165894
digits_1,8.873626373626374,RandomBalance,0.9672672672672672,0.94108582266477,0.9537939034925337,0.9802280608782157,0.9969886294963695,0.009458372021046116,0.012794800371402043,0.02280408542246982,0.03948622717424946,0.07285051067780873,0.17294336118848652
digits_1,8.873626373626374,RandomForest,0.9012012012012012,0.9828571428571429,0.9387731666849854,0.9496718080309412,0.999060515623983,0.011685236768802228,0.021700711853915196,0.051747137109254104,0.10182451253481895,0.20197926338594865,0.5024435159393377
digits_1,8.873626373626374,SMOTEBoost,0.9891891891891891,0.9786628733997155,0.9837837837837838,0.9933562045017152,0.9996481001124964,0.0033364283503559272,0.004447539461467038,0.007780872794800371,0.013336428350355927,0.02444753946146704,0.057780872794800375
digits_8,9.327586206896552,ASE-Stacking,0.9369747899159664,0.8293091143091142,0.8786197075718265,0.9577067681773563,0.9944704541645718,0.025583410708758896,0.031700711853915195,0.050052615289384095,0.08063912101516559,0.14181213246672858,0.3253311668214175
digits_8,9.327586206896552,ASE-Static,0.8794957983193278,0.8822300366607767,0.8792889439495539,0.932975819387584,0.993184652094456,0.02391364902506964,0.03559733828536057,0.07064840606623336,0.12906685236768803,0.24590374497059733,0.5964144227793253
digits_8,9.327586206896552,BalancedBagging,0.9310924369747898,0.62133333038936,0.7445799131544415,0.9347446990192088,0.9828750301260104,0.06231662024141134,0.06899257195914578,0.08902042711234912,0.12240018570102136,0.18915970287836584,0.38943825441039925
digits_8,9.327586206896552,EasyEnsemble,0.9426890756302522,0.5379259567453193,0.6832401302401302,0.9266721731427614,0.9847086180341084,0.08624883936861652,0.09181213246672856,0.10850201176106469,0.13631847725162488,0.19195140823274529,0.35885020117610644
digits_8,9.327586206896552,GB+Threshold,0.8509243697478992,0.9872983870967742,0.9134469696969697,0.924846800258565,0.9940192838388917,0.015580315691736304,0.0300479727638502,0.07345094398019189,0.14578922934076138,0.29046580006190037,0.7244955122253172
digits_8,9.327586206896552,GradientBoost,0.8450420168067228,0.9868817204301076,0.9102797202797202,0.9219056237879768,0.9940622056229899,0.01613587124729186,0.03116063138347261,0.07623491179201486,0.1513587124729186,0.30160631383472614,0.7523491179201486
digits_8,9.327586206896552,RF+Threshold,0.6838655462184875,1.0,0.8108844134808656,0.8419327731092437,0.9957156104607086,0.030609718353450943,0.061219436706901886,0.15304859176725472,0.30609718353450943,0.6121943670690189,1.5304859176725472
digits_8,9.327586206896552,RUSBoost,0.8850420168067228,0.4216524766206417,0.5699608021504324,0.8762997358487554,0.9558003639062462,0.13074899411946767,0.14187712782420303,0.17526152893840916,0.23090219746208604,0.34218353450943984,0.676027545651501
digits_8,9.327586206896552,RandomBalance,0.8509243697478992,0.9170172829375864,0.8811019699254994,0.9211516435634083,0.991293897388015,0.022254719900959456,0.03672237697307335,0.08012534818941504,0.15246363354998455,0.2971402042711235,0.7311699164345404
digits_8,9.327586206896552,RandomForest,0.7470588235294118,0.9925925925925926,0.8521697086307327,0.8732217194570137,0.9964749870318498,0.025043330238316307,0.04953110492107706,0.12299442896935933,0.2454333023831631,0.4903110492107706,1.2249442896935934
digits_8,9.327586206896552,SMOTEBoost,0.8736134453781512,0.99375,0.9295822026232475,0.9364990303813834,0.9966680009895696,0.012799442896935933,0.025043330238316314,0.06177499226245744,0.12299442896935933,0.2454333023831631,0.6127499226245744
digits_9,8.983333333333333,ASE-Stacking,0.9388888888888889,0.8771033613138876,0.9064552350031801,0.9620227038183694,0.9890342383433772,0.01947539461467038,0.02559424326833798,0.04395078922934076,0.07454503249767873,0.13573351903435468,0.31929897864438256
digits_9,8.983333333333333,ASE-Static,0.9333333333333332,0.8793206945272027,0.9029252194688734,0.9589324618736385,0.9920303057328628,0.020591148251315382,0.027264004952027236,0.0472825750541628,0.08064685855772206,0.1473754255648406,0.34756112658619626
digits_9,8.983333333333333,BalancedBagging,0.888888888888889,0.6941318169198142,0.7779843857041179,0.9224859534457057,0.9817413639703227,0.05063912101516558,0.06176106468585578,0.09512689569792634,0.15073661405137728,0.26195605075827916,0.5956143608789849
digits_9,8.983333333333333,EasyEnsemble,0.9666666666666666,0.6414368477803973,0.7690589068964729,0.9524098918319766,0.9879383310612528,0.058989476942123184,0.062327452800990404,0.07234138037759208,0.0890312596719282,0.12241101826060044,0.22255029402661713
digits_9,8.983333333333333,GB+Threshold,0.8666666666666666,0.9881944444444445,0.9201839581578739,0.9327141382868938,0.9935800451867991,0.014458372021046115,0.027802537913958526,0.06783503559269576,0.1345558650572578,0.26799752398638194,0.6683225007737542
digits_9,8.983333333333333,GradientBoost,0.861111111111111,0.968054428668019,0.9102903834635401,0.929009479035279,0.9936598865233769,0.016686784277313526,0.03059114825131538,0.07230424017332096,0.14182606004333023,0.2808696997833488,0.6980006190034045
digits_9,8.983333333333333,RF+Threshold,0.75,1.0,0.8541947294877528,0.875,0.9912062783744643,0.025030950170225934,0.05006190034045187,0.12515475085112968,0.25030950170225935,0.5006190034045187,1.2515475085112968
digits_9,8.983333333333333,RUSBoost,0.861111111111111,0.5407170872364399,0.6634021496787014,0.8897345487902764,0.9674874823223636,0.08736768802228412,0.10127205199628597,0.14298514391829156,0.21250696378830086,0.3515506035283194,0.7686815227483751
digits_9,8.983333333333333,RandomBalance,0.9,0.8860115549419454,0.8911580338844315,0.9435051408477622,0.9928209154573677,0.021696069328381307,0.03170380687093779,0.06172701949860724,0.11176570721138968,0.21184308263695448,0.5120752089136491
digits_9,8.983333333333333,RandomForest,0.7388888888888889,1.0,0.8469366649716237,0.8694444444444445,0.9957504926380342,0.026146703806870935,0.05229340761374187,0.13073351903435468,0.26146703806870936,0.5229340761374187,1.3073351903435468
digits_9,8.983333333333333,SMOTEBoost,0.888888888888889,0.9885714285714287,0.9347408491871947,0.9438252493980048,0.9961677220162486,0.01223769730733519,0.023361188486536677,0.05673166202414113,0.11234911792014857,0.2235840297121634,0.557288765088208
ecoli4,15.8,ASE-Stacking,0.75,0.6599999999999999,0.6944444444444444,0.8592757936507937,0.9213789682539681,0.044424934152765584,0.05926251097453907,0.10377524143985953,0.17796312554872695,0.32633889376646186,0.7714661984196663
ecoli4,15.8,ASE-Static,0.75,0.6966666666666667,0.7182539682539681,0.8655257936507936,0.9581597222222221,0.03261633011413521,0.04741000877963125,0.09179104477611941,0.16575943810359967,0.3136962247585601,0.7575065847234417
ecoli4,15.8,BalancedBagging,0.9,0.41722222222222227,0.5618329039381671,0.9056795634920635,0.9767609126984127,0.08928884986830553,0.09521510096575944,0.11299385425812117,0.1426251097453907,0.20188762071992974,0.379675153643547
ecoli4,15.8,EasyEnsemble,0.9,0.48706349206349203,0.624941724941725,0.9183779761904761,0.9881820436507937,0.06540825285338016,0.07133450395083406,0.08911325724319578,0.11874451273046531,0.17800702370500437,0.35579455662862164
ecoli4,15.8,GB+Threshold,0.65,0.8433333333333334,0.6934920634920635,0.8202380952380952,0.9756510416666666,0.029719051799824408,0.0504828797190518,0.11277436347673397,0.21659350307287095,0.4242317822651448,1.0471466198419666
ecoli4,15.8,GradientBoost,0.65,0.8433333333333334,0.6934920634920635,0.8202380952380952,0.9756510416666666,0.029719051799824408,0.0504828797190518,0.11277436347673397,0.21659350307287095,0.4242317822651448,1.0471466198419666
ecoli4,15.8,RF+Threshold,0.7,0.9333333333333332,0.7904761904761904,0.8484126984126984,0.989750744047619,0.02080772607550483,0.038630377524143986,0.09209833187006146,0.18121158911325724,0.3594381035996488,0.8941176470588236
ecoli4,15.8,RUSBoost,0.8,0.5888888888888889,0.6652991452991452,0.8794394841269841,0.9637400793650794,0.050526777875329235,0.062379280070237055,0.09793678665496049,0.15719929762949955,0.2757243195785777,0.6312993854258121
ecoli4,15.8,RandomBalance,0.8,0.74,0.7666666666666666,0.8905505952380952,0.9556795634920634,0.029631255487269536,0.041483757682177345,0.07704126426690079,0.13630377524143986,0.254828797190518,0.6104038630377524
ecoli4,15.8,RandomForest,0.65,0.8333333333333333,0.7238095238095237,0.8218501984126985,0.9830543154761905,0.026733977172958733,0.04754170324846356,0.10996488147497804,0.2140035118525022,0.42208077260755045,1.0463125548726953
ecoli4,15.8,SMOTEBoost,0.8,0.6900000000000001,0.7388888888888888,0.8889384920634921,0.912016369047619,0.032660228270412636,0.044512730465320456,0.0800702370500439,0.13933274802458298,0.2578577699736611,0.6134328358208955
german_credit,2.3333333333333335,ASE-Stacking,0.8833333333333334,0.4259719159315691,0.5745279543151883,0.6866666666666668,0.7872380952380953,0.392,0.42699999999999994,0.532,0.7070000000000001,1.057,2.107
german_credit,2.3333333333333335,ASE-Static,0.6566666666666666,0.5559962952341573,0.6011560573127721,0.7147619047619047,0.7835,0.262,0.365,0.674,1.189,2.2190000000000003,5.309
german_credit,2.3333333333333335,BalancedBagging,0.7166666666666667,0.45441713112484017,0.5558860265791994,0.6733333333333333,0.7415476190476191,0.344,0.429,0.6839999999999999,1.109,1.959,4.509
german_credit,2.3333333333333335,EasyEnsemble,0.7466666666666667,0.4905026152337365,0.5917395121384935,0.7069047619047619,0.7705952380952381,0.309,0.385,0.613,0.993,1.7530000000000001,4.0329999999999995
german_credit,2.3333333333333335,GB+Threshold,0.43,0.5976916783543712,0.4972062877723255,0.6521428571428571,0.7658690476190476,0.259,0.43,0.943,1.798,3.508,8.638
german_credit,2.3333333333333335,GradientBoost,0.44666666666666666,0.6195190153893788,0.5184709880965082,0.6640476190476191,0.7710238095238096,0.24900000000000003,0.41500000000000004,0.9129999999999999,1.7429999999999999,3.403,8.383
german_credit,2.3333333333333335,RF+Threshold,0.38333333333333336,0.6823573608445689,0.4897063013207307,0.6530952380952381,0.7894404761904762,0.23900000000000002,0.42400000000000004,0.9789999999999999,1.904,3.754,9.304
german_credit,2.3333333333333335,RUSBoost,0.79,0.4513590376090376,0.5741648994280573,0.6892857142857143,0.7276190476190476,0.35100000000000003,0.41400000000000003,0.603,0.9179999999999999,1.548,3.4379999999999997
german_credit,2.3333333333333335,RandomBalance,0.6,0.5836454480198914,0.5892014975794716,0.7064285714285715,0.7814047619047619,0.251,0.371,0.7310000000000001,1.331,2.531,6.131
german_credit,2.3333333333333335,RandomForest,0.33666666666666667,0.657496180290298,0.4444703336233549,0.6304761904761904,0.7830238095238096,0.252,0.45099999999999996,1.048,2.043,4.0329999999999995,10.003
german_credit,2.3333333333333335,SMOTEBoost,0.5633333333333334,0.5095645275593386,0.5326842367472666,0.6630952380952382,0.7414761904761905,0.29700000000000004,0.42800000000000005,0.821,1.476,2.786,6.715999999999999
heart_disease,1.1956521739130435,ASE-Stacking,0.9058201058201059,0.6702902207176339,0.7670615138094904,0.7650312650312651,0.8864999198332532,0.24770491803278688,0.29060109289617486,0.4192896174863388,0.6337704918032787,1.0627322404371582,2.349617486338798
heart_disease,1.1956521739130435,ASE-Static,0.7457671957671957,0.82928697988668,0.7829137128535625,0.8092472342472343,0.8992544492544493,0.18486338797814209,0.3004918032786885,0.6473770491803279,1.2255191256830602,2.381803278688525,5.850655737704918
heart_disease,1.1956521739130435,BalancedBagging,0.7158730158730159,0.7241481481481482,0.7189553516125524,0.7458152958152958,0.8434102934102935,0.25120218579234976,0.3802185792349727,0.7672677595628415,1.4123497267759562,2.7025136612021856,6.573005464480874
heart_disease,1.1956521739130435,EasyEnsemble,0.7894179894179894,0.8172663241386944,0.7979100151859094,0.818951418951419,0.9110950777617444,0.17808743169398905,0.2738797814207651,0.5612568306010929,1.0402185792349727,1.9981420765027322,4.871912568306011
heart_disease,1.1956521739130435,GB+Threshold,0.7166666666666666,0.8022090267532063,0.7536979969183359,0.7825757575757576,0.8916225749559082,0.2112568306010929,0.3401092896174863,0.7266666666666667,1.370928961748634,2.659453551912568,6.525027322404371
heart_disease,1.1956521739130435,GradientBoost,0.7317460317460317,0.8163275613275612,0.7689754748294302,0.7961760461760462,0.9052589385922719,0.1978688524590164,0.31999999999999995,0.6863934426229509,1.297049180327869,2.5183606557377045,6.182295081967213
heart_disease,1.1956521739130435,RF+Threshold,0.7457671957671957,0.8255172413793103,0.7795765493130101,0.8062169312169312,0.9033068783068783,0.18814207650273224,0.3037704918032787,0.650655737704918,1.2287978142076503,2.385081967213115,5.853934426229508
heart_disease,1.1956521739130435,RUSBoost,0.7238095238095238,0.8253727753727753,0.7697757004899862,0.7982683982683982,0.8667548500881834,0.19480874316939892,0.3203825136612022,0.697103825136612,1.3249726775956285,2.580710382513661,6.347923497267759
heart_disease,1.1956521739130435,RandomBalance,0.6878306878306878,0.8226133126133126,0.7466426239526543,0.7833092833092833,0.9043290043290042,0.20797814207650273,0.35,0.7760655737704918,1.486174863387978,2.9063934426229507,7.167049180327868
heart_disease,1.1956521739130435,RandomForest,0.7605820105820106,0.8285400083787181,0.7899483590046188,0.8136243386243386,0.9009179092512426,0.1814207650273224,0.29038251366120216,0.6172677595628415,1.1620765027322404,2.2516939890710383,5.520546448087432
heart_disease,1.1956521739130435,SMOTEBoost,0.7677248677248677,0.8062719888806846,0.7829586025563953,0.8050745550745549,0.8729597562930896,0.19136612021857924,0.29704918032786887,0.6140983606557378,1.1425136612021858,2.199344262295082,5.36983606557377
horse_colic,1.7444444444444445,ASE-Stacking,0.9333333333333332,0.6017830687830688,0.7286545198743531,0.785013440860215,0.9010304659498207,0.25526530612244897,0.27967346938775506,0.3528979591836735,0.4749387755102041,0.7190204081632653,1.451265306122449
horse_colic,1.7444444444444445,ASE-Static,0.7333333333333333,0.7988637506284565,0.7597560145947242,0.8093077956989247,0.9073252688172044,0.17020408163265305,0.2675102040816327,0.5594285714285714,1.0459591836734696,2.0190204081632652,4.938204081632653
horse_colic,1.7444444444444445,BalancedBagging,0.8111111111111111,0.6927548679390785,0.7412199414935393,0.7976926523297492,0.9019769265232975,0.2061224489795918,0.27493877551020407,0.48138775510204085,0.825469387755102,1.5136326530612245,3.5781224489795918
horse_colic,1.7444444444444445,EasyEnsemble,0.8444444444444444,0.7023893318010965,0.7604373404373405,0.81728270609319,0.91690188172043,0.1903673469387755,0.24726530612244896,0.4179591836734694,0.7024489795918367,1.2714285714285714,2.9783673469387755
horse_colic,1.7444444444444445,GB+Threshold,0.6888888888888889,0.8317307692307692,0.747699626848733,0.8001904121863799,0.9022401433691757,0.16995918367346938,0.28351020408163263,0.6241632653061224,1.1919183673469387,2.3274285714285714,5.733959183673469
horse_colic,1.7444444444444445,GradientBoost,0.6666666666666667,0.8011111111111111,0.7118629908103593,0.7827284946236559,0.8989359318996415,0.1862857142857143,0.3080816326530612,0.673469387755102,1.2824489795918368,2.5004081632653063,6.154285714285714
horse_colic,1.7444444444444445,RF+Threshold,0.6222222222222222,0.8691503267973856,0.7133114395183361,0.7791554659498208,0.9137432795698924,0.1783673469387755,0.3161632653061225,0.7295510204081632,1.418530612244898,2.7964897959183674,6.930367346938776
horse_colic,1.7444444444444445,RUSBoost,0.8333333333333333,0.7454626646442504,0.784327109205158,0.8337029569892472,0.9069052419354839,0.16612244897959183,0.22685714285714287,0.40906122448979587,0.712734693877551,1.320081632653061,3.142122448979592
